"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"F","Cercidiphyllaceae","","N50558",60.49373,"N50565",3.075457,1,2,""
"F","Paeoniaceae","","N50481",104.8384036,"N50566",14.4702046,1,32,""
"F","Peridiscaceae","","N49188",121.405091,"N50597",117.50786891,4,7,""
"F","Gunneraceae","","N50603",104.641116,"N50604",82.313942,1,22,""
"F","Myrothamnaceae","","N50603",104.641116,"N50625",8.595877,1,2,""
"F","Buxaceae","","N13",128.553926,"N50626",85.100119,5,33,""
"F","Trochodendraceae","","N12",128.997273,"N50658",9.080474,2,2,""
"F","Proteaceae","","N50661",106.221632,"N50662",46.054273,80,776,""
"F","Platanaceae","","N50661",106.221632,"N51437",10.560653,1,9,""
"F","Sabiaceae","","N50660",112.877117,"N51445",68.191568,3,75,""
"F","Nelumbonaceae","","N50659",127.500593,"N51519",23.422854,1,2,""
"F","Ranunculaceae","","N51524",80.283056,"N51525",66.061992,56,1196,""
"F","Berberidaceae","","N51524",80.283056,"N52720",42.942157,18,238,""
"F","Menispermaceae","","N51523",89.9255390000001,"N52957",67.329959,64,156,""
"F","Lardizabalaceae","","N53112",86.334793,"N53113",51.89679,7,23,""
"F","Circaeasteraceae","","N53112",86.334794,"N53112",86.334794,1,1,"Kingdonia_uniflora"
"F","Papaveraceae","","N51521",112.938083,"N53135",87.198029,42,252,""
"F","Eupteleaceae","","N51520",114.832974,"N53438",22.639145,1,2,""
"F","Ceratophyllaceae","","N9",134.423184,"N53439",32.547009,1,4,""
"F","Orchidaceae","","N53448",108.958736,"N53449",66.482785,548,4380,""
"F","Asparagaceae","","N57834",62.493369,"N57835",59.186079,71,365,""
"F","Amaryllidaceae","","N57834",62.493369,"N58325",55.210015,54,412,""
"F","Asphodelaceae","","N57833",67.550477,"N58736",52.270332,34,282,""
"F","Xeronemataceae","","N57832",73.723171,"N57832",73.723171,1,1,"Xeronema_callistemon"
"F","Iridaceae","","N57831",80.657645,"N59017",58.601019,77,875,""
"F","Doryanthaceae","","N59891",74.129694,"N59892",11.808311,1,2,""
"F","Ixioliriaceae","","N59891",74.129694,"N59893",7.780985,1,2,""
"F","Tecophilaeaceae","","N57829",88.953062,"N59894",38.513061,8,18,""
"F","Hypoxidaceae","","N59914",59.378074,"N59915",22.278891,5,11,""
"F","Lanariaceae","","N59914",59.378075,"N59914",59.378075,1,1,"Lanaria_lanata"
"F","Asteliaceae","","N59913",64.500578,"N59925",34.107829,4,8,""
"F","Blandfordiaceae","","N59912",84.543303,"N59932",7.610074,1,3,""
"F","Boryaceae","","N59911",93.322815,"N59934",6.696366,1,3,""
"F","Poaceae","","N59946",40.4731090000001,"N59947",39.751078,542,2212,""
"F","Ecdeiocoleaceae","","N62177",54.412244,"N62178",41.382166,2,3,""
"F","Joinvilleaceae","","N62177",54.412244,"N62180",0.662385,1,2,""
"F","Flagellariaceae","","N59942",74.68843,"N62181",3.411151,1,2,""
"F","Restionaceae","","N59941",80.8013800000001,"N62182",75.923018,44,359,""
"F","Eriocaulaceae","","N62540",77.1283210000001,"N62541",48.9125,8,87,""
"F","Xyridaceae","","N62540",77.1283210000001,"N62627",58.925149,3,3,""
"F","Cyperaceae","","N62631",55.1609790000001,"N62632",44.620023,66,730,""
